Airline name ,Travel  Time,Number of  Stoppage ,Ticket prize(Doller),Departure  Airport,Departure Time,1st Stoppage Waiting time,1st Stoppage,2nd Stoppage Waiting time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date,Time of the year ,Departure Date
Kuwait,9:25:00,1 Stop,466,DAC,11:20 AM,1:10,KWI,,,,,DXB,5:55 PM,4/9/2021,April,4/8/2021
IndiGo,16:55:00,1 Stop,476,DAC,5:00 PM,13:55,DEL,,,,,DXB,10:50 AM,4/8/2021,April,4/7/2021
IndiGo,8:35:00,1 Stop,488,DAC,2:15 PM,16:05,HYD,,,,,DXB,10:25 AM,4/8/2021,April,4/7/2021
IndiGo,19:50:00,1 Stop,488,DAC,2:15 PM,21:35,HYD,,,,,DXB,4:05 PM,4/8/2021,April,4/7/2021
Qatar,22:10:00,1 Stop,499,DAC,10:50 AM,5:05,DOH,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
Qatar,27:50:00,1 Stop,499,DAC,10:50 AM,5:05,DOH,,,,,DXB,8:55 PM,4/9/2021,April,4/7/2021
Qatar,12:05:00,1 Stop,499,DAC,5:30 AM,10:25,DOH,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
Qatar,12:05:00,1 Stop,499,DAC,5:30 AM,10:25,DOH,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
Qatar,17:25:00,1 Stop,499,DAC,10:50 AM,11:25,DOH,,,,,DXB,3:15 AM,4/8/2021,April,4/7/2021
Qatar,17:25:00,1 Stop,502,DAC,5:30 AM,16:45,DOH,,,,,DXB,3:15 AM,4/8/2021,April,4/7/2021
IndiGo,18:25:00,1 Stop,513,DAC,5:00 PM,22:40,DEL,,,,,DXB,7:50 PM,4/8/2021,April,4/7/2021
Kuwait,23:45:00,1 Stop,552,DAC,3:10 AM,3:45,KWI,,,,,DXB,12:20 PM,4/9/2021,April,4/8/2021
Kuwait,28:50:00,1 Stop,591,DAC,11:20 AM,18:30,KWI,,,,,DXB,12:20 PM,4/8/2021,April,4/6/2021
Flydubai,11:10:00,Nonstop,655,DAC,9:55 PM,,,,,,,DXB,1:30 AM,4/8/2021,April,4/7/2021
Kuwait,27:00:00,1 Stop,677,DAC,3:10 AM,9:20,KWI,,,,,DXB,5:55 PM,4/9/2021,April,4/7/2021
Emirates,5:35:00,Nonstop,681,DAC,10:15 AM,,,,,,,DXB,1:05 PM,4/9/2021,April,4/8/2021
Oman,16:45:00,1 Stop,726,DAC,9:35 AM,7:45,MCT,,,,,DXB,9:25 PM,4/9/2021,April,4/8/2021
Oman,4:50:00,1 Stop,726,DAC,9:35 AM,13:30,MCT,,,,,DXB,3:10 AM,4/8/2021,April,4/7/2021
Oman,13:50:00,1 Stop,726,DAC,9:35 AM,20:10,MCT,,,,,DXB,9:50 AM,4/8/2021,April,4/7/2021
Flydubai,19:35:00,Nonstop,752,DAC,9:20 AM,,,,,,,DXB,1:00 PM,4/9/2021,April,4/8/2021
Emirates,26:15:00,Nonstop,781,DAC,7:30 PM,,,,,,,DXB,10:30 PM,4/9/2021,April,4/7/2021
Oman,5:40:00,1 Stop,827,DAC,9:35 AM,2:00,MCT,,,,,DXB,3:40 PM,4/9/2021,April,4/8/2021
Srilankan,5:00:00,1 Stop,833,DAC,12:55 PM,2:45,CMB,,,,,DXB,9:40 PM,4/9/2021,April,4/8/2021
Himalaya,8:05:00,1 Stop,853,DAC,4:30 PM,5:30,KTM,,,,,DXB,2:15 AM,4/8/2021,April,4/7/2021
Turkish,10:45:00,1 Stop,854,DAC,6:35 AM,18:30,IST,,,,,DXB,12:10 PM,4/8/2021,April,4/7/2021
Emirates,11:45:00,Nonstop,877,DAC,1:40 AM,,,,,,,DXB,4:30 AM,4/9/2021,April,4/8/2021
Saudia,31:35:00,1 Stop,908,DAC,2:20 AM,2:35,JED,,,,,DXB,1:00 PM,4/9/2021,April,4/7/2021
Saudia,4:50:00,1 Stop,908,DAC,2:20 AM,5:40,JED,,,,,DXB,4:00 PM,4/9/2021,April,4/8/2021
Saudia,12:40:00,1 Stop,908,DAC,2:20 AM,9:20,JED,,,,,DXB,7:35 PM,4/9/2021,April,4/8/2021
Saudia,15:40:00,1 Stop,908,DAC,2:20 AM,11:10,JED,,,,,DXB,9:30 PM,4/9/2021,April,4/8/2021
Turkish,19:15:00,1 Stop,968,DAC,6:35 AM,8:45,IST,,,,,DXB,2:25 AM,4/8/2021,April,4/7/2021
Qatar,21:10:00,1 Stop,975,DAC,9:30 PM,45,DOH,,,,,DXB,3:15 AM,4/8/2021,April,4/7/2021
Qatar,21:50:00,1 Stop,978,DAC,9:30 PM,18:25,DOH,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Qatar,7:45:00,1 Stop,978,DAC,9:30 PM,18:25,DOH,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Qatar,25:25:00,1 Stop,1103,DAC,3:35 AM,12:20,DOH,,,,,DXB,8:55 PM,4/9/2021,April,4/7/2021
Qatar,25:25:00,1 Stop,1103,DAC,3:35 AM,12:20,DOH,,,,,DXB,8:55 PM,4/9/2021,April,4/7/2021
Qatar,19:20:00,1 Stop,1103,DAC,3:35 AM,18:40,DOH,,,,,DXB,3:15 AM,4/8/2021,April,4/7/2021
Turkish,19:20:00,1 Stop,1106,DAC,6:35 AM,6:45,IST,,,,,DXB,12:20 AM,4/8/2021,April,4/7/2021
Multiple,25:40:00,1 Stop,1212,DAC,12:55 PM,10:30,CMB,,,,,DXB,5:25 AM,4/8/2021,April,4/6/2021
Multiple,19:45:00,1 Stop,1212,DAC,12:55 PM,19:05,CMB,,,,,DXB,2:05 PM,4/8/2021,April,4/7/2021
Gulf Air Company,18:30:00,1 Stop,1300,DAC,5:40 AM,1:25,BAH,,,,,DXB,12:05 PM,4/9/2021,April,4/8/2021
Multiple,27:10:00,2 Stops,1326,DAC,9:30 PM,1:10,DOH,,,,,DXB,9:50 AM,4/8/2021,April,4/6/2021
Multiple,8:25:00,2 Stops,1326,DAC,9:30 PM,1:10,DOH,,,,,DXB,9:50 AM,4/8/2021,April,4/7/2021
Turkish,14:20:00,1 Stop,1368,DAC,6:35 AM,12:25,IST,,,,,DXB,5:55 AM,4/8/2021,April,4/7/2021
Singapore,14:20:00,1 Stop,1561,DAC,11:55 PM,9:05,SIN,,,,,DXB,6:25 PM,4/8/2021,April,4/7/2021
Multiple,25:20:00,2 Stops,1591,DAC,3:35 AM,1:35,DOH,,,,,DXB,3:40 PM,4/9/2021,April,4/7/2021
Saudia,20:30:00,1 Stop,1692,DAC,1:00 AM,7:30,RUH,,,,,DXB,2:30 PM,4/9/2021,April,4/8/2021
Multiple,14:05:00,2 Stops,1866,DAC,12:50 AM,2:15,CAN,,,,,DXB,7:00 PM,4/9/2021,April,4/8/2021
Multiple,15:30:00,2 Stops,1866,DAC,12:50 AM,2:15,CAN,,,,,DXB,7:00 PM,4/9/2021,April,4/8/2021
Multiple,20:10:00,1 Stop,2290,DAC,10:10 AM,3:45,DEL,,,,,DXB,6:10 PM,4/9/2021,April,4/8/2021
Multiple,20:10:00,1 Stop,2290,DAC,10:10 AM,9:20,DEL,,,,,DXB,11:55 PM,4/9/2021,April,4/8/2021
Multiple,10:00:00,1 Stop,2290,DAC,10:10 AM,15:45,DEL,,,,,DXB,6:20 AM,4/8/2021,April,4/7/2021
China Southern,15:45:00,1 Stop,2490,DAC,12:50 AM,12:00,CAN,,,,,DXB,11:05 PM,4/9/2021,April,4/8/2021
British,22:10:00,2 Stops,2638,DAC,10:50 AM,11:35,DOH,,,,,DXB,8:25 AM,4/9/2021,April,4/8/2021
